ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000125965	NaN		growth differentiation factor 5	GDF5	8200	5.017022553	1.44473	38	0.518832	25	1.509762	51	0.34335	13	24.20723795	0.082368084	-2.018490918	0.513466743	0.048449603	-1.973403555	4.003122515	0.448883	13	0.618616	17	0.234814	9	0.649777	28	4.96555143	4.44603472	5.00120597	4.21753497	4.2492624	4.41191426	3.95568182	4.42370489	NM_000557,NM_001319138	2.614058393	0.387864342	-2.614058393
ENSG00000125967	NaN		N-terminal EF-hand calcium binding protein 3	NECAB3	63941	6.240365908	2.466456	57	2.163759	80	3.039649	88	2.586452	75	132.8326803	3.99E-12	2.507798368	0.182392441	3.53E-13	7.272348313	7.570331298	7.879941	174	7.698359	160	8.493986	240	6.219817	209	6.50754443	6.50399597	6.63210549	6.62960826	7.35566252	7.30661274	7.39712455	7.12849319	NM_031231,NM_031232	18.41023408	0.072240548	18.41023408
ENSG00000125971	1923.7874857622314	Q9NP97	dynein light chain roadblock-type 1	DYNLRB1	83658	11.11896929	200.80397	1775	186.088634	2689	221.128204	2245	190.737048	2128	2228.984824	0.97117965	1.004100734	0.098658738	0.952280867	0.059842763	11.12536578	276.688236	2112	209.249465	1776	256.783592	2605	213.632981	2777	11.08926555	11.15436835	11.07224261	11.15900969	11.20454629	11.0797548	11.14754302	11.05425984	NM_001281727,NM_001281728,NM_001281729,NM_001319157,NM_014183,NM_177953,NR_104032	0.143971441	0.044428881	0.143971441
ENSG00000125995	327.237564551736	P60602	reactive oxygen species modulator 1	ROMO1	140823	8.238856617	35.667271	184	49.430786	412	43.532982	289	50.367882	329	353.6355828	0.055279702	1.338356587	0.194467264	0.030608535	2.162125103	8.662406901	74.26181	370	77.077065	362	68.252388	448	64.558212	489	8.08492671	8.45868619	8.23741978	8.47077931	8.62255559	8.62771289	8.54990124	8.47695403	NM_080748	2.276487966	0.18605426	2.276487966
ENSG00000126003	NaN		PLAG1 like zinc finger 2	PLAGL2	5326	8.975434022	6.936997	438	5.256045	537	6.743197	550	5.771672	462	577.7960115	0.02322239	1.29712124	0.148245154	0.011350871	2.531707263	9.3492513	8.09133	495	10.335792	594	7.899227	636	11.056159	1028	9.09486461	8.98325804	9.07212494	9.05624412	9.1642951	9.34525084	9.14301384	9.40848268	NM_002657	7.746897545	0.048253804	7.746897545
ENSG00000126012	0.8894501615770902	P41229-2	lysine demethylase 5C	KDM5C	8242	10.66312498	18.411456	1349	15.66476	1940	17.178274	1694	15.133491	1458	1543.63959	0.25496323	-1.106393326	0.108986415	0.180775224	-1.338371932	10.51743915	19.31145	1374	15.802245	1102	19.318484	1819	17.05781	1812	10.63789139	10.65866711	10.61449894	10.61884656	10.61963574	10.45718349	10.62369461	10.4737684	NM_001146702,NM_001282622,NM_004187	7.211825123	0.020200965	-7.211825123
ENSG00000126016	NaN		angiomotin	AMOT	154796	1.935854741	0.100028	8	0.014239	2	0.029414	3	0.009983	1	11.60446091	0.001064271	5.295241359	0.674353078	3.62567E-4	3.565930848	4.27671063	0.260076	20	0.124211	9	0.295088	30	0.197151	23	3.28221483	2.79371855	2.88232692	2.76491829	3.77301592	3.33124696	3.87090679	3.58807925	NM_001113490,NM_133265	9.77196001	0.239548247	9.77196001
ENSG00000126070	17.708020402491247	Q9H9G7	RISC catalytic component,argonaute 3	AGO3	192669	7.064292828	3.006483	123	2.05828	136	2.748645	145	2.358482	122	139.5191054	0.534805895	1.086268196	0.155897294	0.44381747	0.765762771	7.181946887	3.57824	142	3.129939	116	2.92115	151	3.224628	194	7.17379292	6.98446599	7.10099414	7.08700863	7.25892632	7.11707444	7.0850626	7.14706559	NM_024852,NM_177422	1.508827092	0.077977165	1.508827092
ENSG00000126107	4.5166188707489034	Q5T447	HECT domain E3 ubiquitin protein ligase 3	HECTD3	79654	9.694841903	17.894709	724	13.129668	860	18.772436	981	13.867413	712	805.2918027	0.651691209	-1.060081283	0.147530304	0.568297943	-0.570559995	9.610666112	19.814663	777	15.313852	565	18.307953	945	16.16111	964	9.72208132	9.58032294	9.76417814	9.62277319	9.74879764	9.50397762	9.68010247	9.55076493	NM_024602	0.986726036	0.085308169	-0.986726036
ENSG00000126214	254.77207138302413	Q07866-3,Q07866-6	kinesin light chain 1	KLC1	3831	10.35561115	33.061714	914	38.899467	1745	34.136178	1231	38.679481	1351	1224.428751	0.282312671	-1.150922602	0.159698259	0.204142566	-1.269837371	10.15307234	33.686737	900	42.211354	1031	33.786916	1175	41.409416	1671	10.16703857	10.43045674	10.20289645	10.41603306	10.1214106	10.25880108	10.11376796	10.26371816	NM_001130107,NM_005552,NM_182923	1.462675563	0.138471453	-1.462675563
ENSG00000126226	7.354043819186611	Q5JVF3-2	PCI domain containing 2	PCID2	55795	8.455978757	11.575862	317	9.125261	392	10.098286	351	10.028663	324	363.1786608	0.679242137	1.070585807	0.186584194	0.597930998	0.527378173	8.55151129	9.904805	249	16.527272	345	11.176073	376	16.90622	630	8.54498914	8.43903251	8.41752322	8.47958503	8.31472525	8.60675867	8.42432687	8.71403634	NM_001127202,NM_001127203,NM_001258213,NM_001320655,NM_001320656,NM_001320657,NM_001320659,NM_001320660,NM_018386	1.704152759	0.056058668	1.704152759
ENSG00000126243	NaN		leucine rich repeat and fibronectin type III domain containing 3	LRFN3	79414	7.878487043	8.011868	225	5.317685	242	6.921506	251	5.782959	206	202.8980314	0.007703525	-1.3823104	0.158944644	0.003296522	-2.938643283	7.413415828	5.45154	149	6.070273	156	5.653078	203	4.652469	193	7.90073584	7.67809175	7.77861103	7.74294662	7.52852106	7.58719638	7.55469467	7.3820565	NM_024509	4.972660446	0.093525633	-4.972660446
ENSG00000126246	NaN		IGF like family receptor 1	IGFLR1	79713	3.854753864	0.575548	11	0.493984	14	0.682652	16	0.631565	16	25.07748839	1.72322E-4	2.457008641	0.319253999	4.86E-5	4.062291896	5.157341892	1.704621	31	2.134995	37	1.385563	33	1.624868	45	4.24552801	4.19008883	4.29832171	4.38268891	4.83591668	4.98479735	4.69160762	4.78684058	NM_001346003,NM_001346004,NM_001346005,NM_001346006,NM_024660,NR_144338,NR_144339,NR_144340,NR_144341,NR_144342	15.89381424	0.08195566	15.89381424
ENSG00000126249	105.90120958744276	Q9BRP1	programmed cell death 2 like	PDCD2L	84306	5.640440375	2.672307	35	3.510574	74	3.155755	53	2.394736	40	108.6857094	1.26E-13	3.333661235	0.224300816	9.59E-15	7.744543857	7.38792824	9.934716	125	13.819245	163	9.824869	162	13.235252	252	5.9977775	6.26660188	6.09563306	6.0166527	6.9164644	7.17396716	6.90358011	7.13961176	NM_032346	14.2625794	0.122522569	14.2625794
ENSG00000126254	46.77899864663487	Q9BTD8-4	RNA binding motif protein 42	RBM42	79171	8.971961684	18.255894	346	22.96276	704	18.619323	454	21.278272	510	602.8609478	0.019916019	1.400576513	0.187493675	0.009536477	2.592198372	9.458563244	28.319086	521	37.827011	653	30.018843	726	37.984017	1062	8.92459982	9.22896209	8.93749989	9.159001	9.22777033	9.4476353	9.27554458	9.45605207	NM_001319113,NM_024321	3.148364055	0.154556955	3.148364055
ENSG00000126391	NaN		FERM domain containing 8	FRMD8	83786	8.411603917	6.741327	279	6.029841	409	6.000876	325	6.359355	336	302.3831042	0.033766861	-1.288852599	0.154007456	0.017450539	-2.37707502	8.045728404	6.03076	242	5.236673	200	6.572192	351	4.9646	306	8.32604874	8.36321938	8.23987899	8.39985457	8.17400042	8.04247695	8.25367731	8.00073883	NM_001300832,NM_001300833,NM_031904	5.336778611	0.068557371	-5.336778611
ENSG00000126432	2774.0381121439696	P30044-2	peroxiredoxin 5	PRDX5	25824	10.63785187	116.149685	1148	134.549902	2157	108.305456	1385	132.40224	1671	1264.500678	0.084392326	-1.703116226	0.391547422	0.049774126	-1.961900015	9.869819793	119.247993	1154	46.87213	420	124.114615	1581	47.051897	680	10.3389894	10.60025401	10.28035478	10.58560969	10.30893096	9.52690302	10.34307999	9.52928158	NM_012094,NM_181651,NM_181652	4.643741828	0.165390779	-4.643741828
ENSG00000126461	11.073921335342774	Q9H7N4	SR-related CTD associated factor 1	SCAF1	58506	10.28494574	21.223093	1021	19.874603	1547	19.961233	1240	18.884491	1152	1292.258146	0.538481262	1.071314044	0.130954946	0.447913551	0.75889804	10.38468782	22.834955	1064	29.255257	1283	21.23929	1303	27.16577	1925	10.2948535	10.35980492	10.24388341	10.31251104	10.29624323	10.48102962	10.23476902	10.41918362	NM_021228	2.083063727	0.047882395	2.083063727
ENSG00000126464	NaN		proline rich 12	PRR12	57479	9.791987862	9.924281	770	8.318891	1044	9.285672	930	7.836332	771	791.9480341	0.031148643	-1.2719311	0.14395569	0.01592602	-2.410606513	9.445820386	9.499057	714	7.279072	515	8.5343	845	7.06181	807	9.76297162	9.73273095	9.70555306	9.67761055	9.66340829	9.41413553	9.57222044	9.39122279	NM_020719	9.4637632	0.036578206	-9.4637632
ENSG00000126561	NaN		signal transducer and activator of transcription 5A	STAT5A	6776	6.421994794	2.281361	112	0.641509	51	1.898721	115	0.816602	51	136.1902959	0.013577273	2.181180399	0.411064526	0.006199061	2.737062004	7.544073825	4.52958	216	2.477234	111	4.159448	254	2.585491	187	7.01571924	6.21024249	6.83324081	6.3636687	7.54955227	6.99883815	7.44827386	7.03575956	NM_001288718,NM_001288719,NM_001288720,NM_003152	2.947210437	0.380725793	2.947210437
ENSG00000126603	NaN		GLIS family zinc finger 2	GLIS2	84662	10.41375275	30.529897	1262	22.781256	1524	28.638073	1528	20.649399	1083	841.8112335	4.47E-14	-4.271443066	0.265799834	3.25E-15	-7.880830944	8.319692209	8.967478	360	5.061488	192	8.853743	467	4.813414	294	10.13920282	9.99733716	10.07901064	9.90211935	9.01552751	8.58535124	9.00302104	8.5493913	NM_001318918,NM_032575	20.35652084	0.102869275	-20.35652084
ENSG00000126653	1.849467074529972	Q9H0G5	nuclear speckle splicing regulatory protein 1	NSRP1	84081	9.596768539	24.217764	680	20.191864	917	23.107063	837	17.97994	640	835.7165023	0.250890994	1.158480424	0.157349746	0.177400544	1.348802086	9.809161069	25.547586	695	34.397335	879	23.229101	831	32.528358	1344	9.68871795	9.65475173	9.64888289	9.55518302	9.67368374	9.89932057	9.59251647	9.85393258	NM_001261467,NM_032141	3.711357192	0.057227725	3.711357192
ENSG00000126698	279.37278579720305	O75937	DnaJ heat shock protein family (Hsp40) member C8	DNAJC8	22826	10.50039213	52.928261	1041	61.828407	1968	52.101669	1324	58.554836	1461	1434.791872	0.913549405	-1.01944781	0.177847278	0.87583915	-0.15624596	10.47272677	55.451824	1057	74.683502	1339	56.420692	1416	74.715263	2165	10.37212999	10.62620416	10.36007923	10.57540146	10.35197877	10.57616787	10.36561131	10.57912624	NM_014280	0.201687585	0.137169375	-0.201687585
ENSG00000126705	NaN		AT-hook DNA binding motif containing 1	AHDC1	27245	9.876689163	11.26222	799	9.212224	1057	11.166457	1023	9.392238	845	645.9820022	8.54E-41	-2.664899526	0.103372841	1.35E-42	-13.6794261	8.458824036	4.012187	276	4.602182	298	4.2432	384	5.054141	528	9.6361701	9.58237658	9.62926536	9.59627263	8.71527784	8.7943085	8.75549933	8.86695003	NM_001029882	54.86773243	0.025841511	-54.86773243
ENSG00000126709	NaN		interferon alpha inducible protein 6	IFI6	2537	7.34278755	15.503469	149	10.255192	160	15.844083	197	11.000404	134	160.7964981	0.95662097	-1.020025438	0.331439707	0.931223418	-0.086305686	7.315265547	19.515086	183	11.031521	98	20.522094	249	8.275703	118	7.40264331	7.18511356	7.42329449	7.23465833	7.54299796	7.05984041	7.57135485	6.84381328	NM_002038,NM_022872,NM_022873	0.230734137	0.119280153	-0.230734137
ENSG00000126768	23.66518281482847	O60830	translocase of inner mitochondrial membrane 17B	TIMM17B	10245	7.135217599	8.457782	103	11.459048	203	9.006879	131	8.191858	128	285.2721808	4.79E-20	3.048437805	0.169337049	2.18E-21	9.496268669	8.748083067	36.145826	393	31.576701	340	37.296872	533	31.784466	521	7.43613892	7.68469152	7.42401506	7.51944035	8.49693094	8.39078952	8.52404069	8.34659486	NM_001167947,NM_005834	13.42382812	0.120149443	13.42382812
ENSG00000126773	NaN		pecanex homolog 4 (Drosophila)	PCNX4	64430	10.55311589	27.977044	1265	22.218232	1627	26.728019	1756	23.014526	1309	2220.837425	9.24E-20	1.956591735	0.102727318	4.25E-21	9.42634122	11.52121254	51.640356	2334	63.307466	2586	53.234502	3198	60.970558	4222	10.77822854	10.70814286	10.83740319	10.72562323	11.26453312	11.3815092	11.29944045	11.39343863	NM_001330177,NM_022495	16.62524591	0.058230516	16.62524591
ENSG00000126775	NaN		autophagy related 14	ATG14	22863	8.728108098	8.606797	456	4.025947	345	8.415364	575	4.198233	282	455.0428665	0.616260798	1.146643072	0.313927827	0.52944129	0.628859123	8.924903284	9.916585	509	5.833244	282	10.39746	702	6.846529	534	8.97543252	8.46383979	8.95547957	8.49372598	9.0372366	8.56352121	9.07793589	8.69419264	NM_014924	0.699433721	0.281363595	0.699433721
ENSG00000126787	87.705883532699	Q15398	DLG associated protein 5	DLGAP5	9787	8.365430868	10.075341	337	4.784687	267	10.151499	440	5.621159	246	1443.368336	5.61E-11	7.755274367	0.429091162	5.7E-12	6.887062895	11.32020287	34.681087	1122	103.294954	3143	35.696439	1521	104.778532	5157	9.21518815	8.84027489	9.22285721	8.93725941	10.15855157	11.17088365	10.18424569	11.1893531	NM_001146015,NM_014750	15.17089955	0.194765775	15.17089955
ENSG00000126790	6.294826729591149	Q96EM0	trans-L-3-hydroxyproline dehydratase	L3HYPDH	112849	8.438597319	11.43635	314	11.26066	335	11.606025	408	12.104981	308	283.1286705	0.001041371	-1.580887365	0.184962976	3.53923E-4	-3.572253199	7.776789154	8.781074	146	11.909426	218	8.992096	267	9.889735	285	8.37925271	8.14396401	8.38571138	8.27583659	7.72279939	8.05920164	7.97687847	7.8903188	NM_001331158,NM_001331159,NM_001331164,NM_144581,NR_138571,NR_138572,NR_138574,NR_138575	5.841972894	0.113285045	-5.841972894
ENSG00000126804	NaN		zinc finger and BTB domain containing 1	ZBTB1	22890	10.27319356	22.673155	1023	18.722675	1348	24.311002	1411	19.842025	1123	884.8533244	8.31E-9	-2.325946144	0.199840359	1.1E-9	-6.093952694	9.055887484	13.132381	559	8.784104	355	12.806683	729	8.757887	555	10.03851493	9.98153409	10.09932333	10.03260198	9.4834527	9.15145764	9.47489325	9.12806946	NM_001123329,NM_014950	25.2396854	0.048229843	-25.2396854
ENSG00000126814	20.696022050697714	Q32P41	tRNA methyltransferase 5	TRMT5	57570	9.033168127	6.024517	393	6.330004	631	6.619862	558	6.570212	506	661.8110247	3.95E-7	1.526612288	0.113086286	6.77E-8	5.397062116	9.643341442	11.256835	645	12.52376	675	10.896074	851	13.44511	1202	9.08595986	9.1940947	9.16258319	9.20948425	9.46554592	9.52951943	9.46677877	9.6183003	NM_001350253,NM_001350254,NM_020810	11.10139081	0.054963682	11.10139081
ENSG00000126822	NaN		pleckstrin homology and RhoGEF domain containing G3	PLEKHG3	26030	7.362696455	2.029807	105	2.857356	240	2.216767	149	2.568117	169	168.3452437	0.826322089	1.0422468	0.201115388	0.766596826	0.296829311	7.427142203	2.843666	143	3.342617	158	2.834122	187	2.974165	227	7.16797553	7.56084725	7.24066659	7.46719293	7.37965376	7.48435424	7.37348444	7.39006784	NM_001308147	0.347904943	0.18523953	0.347904943
ENSG00000126858	2.2030678736837457	Q8IXI2-4	ras homolog family member T1	RHOT1	55288	9.108751439	12.897464	480	9.904744	600	12.250769	598	10.626139	503	454.4838261	6.56E-5	-1.546185566	0.146164759	1.7E-5	-4.301402598	8.47929847	9.076414	332	7.497235	257	10.512428	476	7.701188	424	9.02510034	8.92413648	8.99446513	8.97872273	8.678221	8.49567697	8.74785953	8.51335671	NM_001033566,NM_001033567,NM_001033568,NM_001288754,NM_001288755,NM_001288758,NM_018307,NR_110083	14.88580885	0.042285439	-14.88580885
ENSG00000126870	NaN		WD repeat domain 60	WDR60	55112	8.308740898	6.075515	272	5.745098	416	5.433891	314	4.620279	262	439.8758617	0.006962007	1.774220047	0.278207875	0.002946527	2.97326217	9.136128337	14.537075	626	7.678498	294	15.521822	837	8.97986	584	8.50689498	8.57598558	8.41811364	8.3980938	9.19132275	8.56020823	9.20510753	8.73385044	NM_001350914,NM_001350915,NM_001350916,NM_001350917,NM_001350918,NM_018051	10.04196983	0.082392942	10.04196983
ENSG00000126882	NaN		family with sequence similarity 78 member A	FAM78A	286336	5.100440721	0.747106	33	0.312254	23	0.877473	50	0.491842	28	27.25324035	0.103205937	-1.693528303	0.408474632	0.062792313	-1.860659241	4.336229905	0.450597	20	0.28438	12	0.574178	33	0.28043	19	4.98470227	4.53017245	5.10737336	4.80196513	4.62640706	4.36516911	4.7688376	4.34462802	NM_033387	3.046009085	0.250889211	-3.046009085
ENSG00000126945	4291.93203593084	P55795	heterogeneous nuclear ribonucleoprotein H2	HNRNPH2	3188	10.03440695	32.417145	865	30.454106	1315	32.747086	1128	25.881694	876	1262.608762	0.003763708	1.407407286	0.155048227	0.001473192	3.179913082	10.5279681	55.341594	1430	44.655785	1086	57.017982	1940	42.348996	1664	10.13391	10.2001435	10.14253168	10.06241538	10.53261709	10.3157667	10.55887934	10.27264063	NM_001032393,NM_019597	8.738736383	0.056479693	8.738736383
ENSG00000126970	NaN		zinc finger C4H2-type containing	ZC4H2	55906	7.495321037	5.699006	179	3.576078	182	5.409195	220	3.260639	130	131.1525807	2.66E-6	-2.207130672	0.227618931	5.22E-7	-5.017913243	6.355297495	1.780139	62	3.002534	86	1.920136	78	2.434585	113	7.41530447	7.13790651	7.37350334	7.05659067	6.53837877	6.7980673	6.50375293	6.64324682	NM_001178032,NM_001178033,NM_001243804,NM_018684,NR_045044	6.493038792	0.175576272	-6.493038792
ENSG00000127054	5.030110919244585	Q5TA45-2	integrator complex subunit 11	INTS11	54973	9.459680295	24.603326	592	18.064695	857	23.561173	733	20.20552	617	872.9823633	5.79E-11	1.478770794	0.082005062	5.88E-12	6.882483164	10.02492268	38.902369	907	39.406318	864	39.976059	1229	37.917033	1343	9.59435305	9.61950471	9.56042493	9.54654033	9.92359888	9.90539161	9.94834907	9.87401152	NM_001256456,NM_001256460,NM_001256462,NM_001256463,NM_017871	17.12280411	0.033011088	17.12280411
ENSG00000127081	NaN		zinc finger protein 484	ZNF484	83744	6.603526597	2.1087	96	1.329013	98	2.189372	124	1.148105	66	98.46599774	0.900053454	1.028040155	0.224506393	0.85895218	0.177708156	6.639358352	1.627848	71	2.167318	89	2.08215	121	2.14763	139	6.74612078	6.4962103	6.74750633	6.38162384	6.47989462	6.67589116	6.67903296	6.65142754	NM_001007101,NM_001261458,NM_001261459,NM_001261460,NM_031486	0.194931512	0.18381715	0.194931512
ENSG00000127125	139.90202302946514	Q9HAB8	phosphopantothenoylcysteine synthetase	PPCS	79717	9.650061863	28.128954	638	26.316612	887	30.388673	903	24.754484	760	700.0212177	0.003155122	-1.347510265	0.132950148	0.001209953	-3.236523395	9.220605338	24.546865	556	18.743745	464	27.179212	767	20.175616	686	9.52737684	9.51904735	9.60786107	9.59264935	9.37678464	9.2505891	9.41531468	9.18087354	NM_001077447,NM_001287506,NM_001287507,NM_001287508,NM_001287509,NM_001287510,NM_001287511,NM_024664	9.534826376	0.045040833	-9.534826376
ENSG00000127129	NaN		endothelin 2	EDN2	1907	4.665551681	2.44567	33	0.877475	20	1.714037	31	0.774715	14	45.15079341	6.60312E-4	2.582077933	0.369436398	2.11909E-4	3.704379294	6.020653129	3.071373	42	5.101107	65	3.388292	61	5.255618	107	5.33405835	4.82029581	5.12178297	4.77130622	5.47867756	5.84239296	5.55338875	5.86556002	NM_001302269,NM_001956,NR_126098	5.116228442	0.264863359	5.116228442
ENSG00000127334	NaN		dual specificity tyrosine phosphorylation regulated kinase 2	DYRK2	8445	8.6907982	4.52553	309	5.047858	557	4.539468	394	4.613828	393	322.3143209	3.82E-6	-1.786771303	0.169432117	7.73E-7	-4.942126699	7.854241919	2.697155	178	3.500628	220	2.571751	224	3.465998	348	8.43425926	8.65440908	8.42418492	8.55687872	7.95251911	8.14099581	7.91666167	8.12556641	NM_003583,NM_006482	7.643956339	0.109440222	-7.643956339
ENSG00000127366	NaN		taste 2 receptor member 5	TAS2R5	54429	2.213421854	0.371628	5	0.07843	2	0.467777	8	0.18088	3	3.221555963	0.171446605	-2.661042255	0.892502819	0.113636281	-1.582058217	0.852296306	0.153117	2	0.16278	2	0.118702	2	0.036331	1	1.78677738	1.50207473	1.87340961	1.61832282	1.55151524	1.55646552	1.50574146	1.41572887	NM_018980	8.165812278	0.166685873	-8.165812278
ENSG00000127419	NaN		transmembrane protein 175	TMEM175	84286	7.410330768	6.131386	146	5.875789	211	5.250532	151	6.198927	165	145.1556553	0.021898368	-1.421966755	0.198805395	0.010627998	-2.554697959	6.909299439	6.822504	133	4.799586	98	5.124072	126	4.228638	132	7.33016279	7.35528887	7.14852019	7.34928804	7.22018072	6.99994276	6.9589985	6.86288571	NM_001297423,NM_001297424,NM_001297425,NM_001297426,NM_001297427,NM_001297428,NM_032326	5.072230987	0.098779281	-5.072230987
ENSG00000127423	NaN		aurora kinase A and ninein interacting protein	AUNIP	79000	5.11915662	0.443344	11	1.814854	71	0.655115	21	1.308489	41	116.5804622	2.09E-5	5.684091498	0.548593419	4.88E-6	4.569740885	7.632309898	4.6267	109	11.551185	253	4.437439	108	10.226493	363	5.29714966	6.13850735	5.44765705	5.92416255	6.71997386	7.51917019	6.48245893	7.41082869	NM_001287490,NM_024037	6.359602004	0.395174616	6.359602004
ENSG00000127463	111.82748198055086	Q8N766	ER membrane protein complex subunit 1	EMC1	23065	10.25300491	12.136638	903	12.860407	1548	12.274658	1179	13.079845	1234	1773.059874	5.45E-9	1.905358718	0.150864403	7.05E-10	6.164891248	11.18353157	32.065732	2312	25.84987	1753	29.590365	2807	25.161838	2756	10.36482944	10.52499191	10.37390306	10.53545272	11.13404158	10.91007633	11.05965103	10.88836545	NM_001271427,NM_001271428,NM_001271429,NM_015047	10.00112481	0.0930422	10.00112481
